group,latitude,longitude,zone_id,zone_name,color
1,50.6699187299341,4.5954179763793945,1,Bois de Lauzelle,#440154FF
1,50.670952287778775,4.598078727722168,1,Bois de Lauzelle,#440154FF
1,50.67182263463033,4.600653648376465,1,Bois de Lauzelle,#440154FF
1,50.672665767754964,4.603872299194336,1,Bois de Lauzelle,#440154FF
1,50.67350888573612,4.606447219848633,1,Bois de Lauzelle,#440154FF
1,50.67413441509774,4.607563018798828,1,Bois de Lauzelle,#440154FF
1,50.675222272393484,4.608592987060547,1,Bois de Lauzelle,#440154FF
1,50.67720754696546,4.610695838928223,1,Bois de Lauzelle,#440154FF
1,50.67892079861134,4.611768722534179,1,Bois de Lauzelle,#440154FF
1,50.68115065152067,4.613914489746094,1,Bois de Lauzelle,#440154FF
1,50.68172169437072,4.614086151123047,1,Bois de Lauzelle,#440154FF
1,50.68270060880408,4.613184928894043,1,Bois de Lauzelle,#440154FF
1,50.68240149822713,4.611768722534179,1,Bois de Lauzelle,#440154FF
1,50.68166730963675,4.609065055847168,1,Bois de Lauzelle,#440154FF
1,50.68166730963675,4.6067047119140625,1,Bois de Lauzelle,#440154FF
1,50.68180327135346,4.604430198669434,1,Bois de Lauzelle,#440154FF
1,50.68218396206454,4.602928161621094,1,Bois de Lauzelle,#440154FF
1,50.682564649687286,4.601125717163086,1,Bois de Lauzelle,#440154FF
1,50.682863759224254,4.598422050476074,1,Bois de Lauzelle,#440154FF
1,50.68343478122783,4.59653377532959,1,Bois de Lauzelle,#440154FF
1,50.685773179793095,4.595632553100586,1,Bois de Lauzelle,#440154FF
1,50.68571879975467,4.593915939331055,1,Bois de Lauzelle,#440154FF
1,50.6846855670496,4.590911865234375,1,Bois de Lauzelle,#440154FF
1,50.68479432945845,4.58554744720459,1,Bois de Lauzelle,#440154FF
1,50.688301781975376,4.581556320190429,1,Bois de Lauzelle,#440154FF
1,50.68917180712749,4.578380584716797,1,Bois de Lauzelle,#440154FF
1,50.68843772446894,4.576621055603027,1,Bois de Lauzelle,#440154FF
1,50.68658887280626,4.576449394226074,1,Bois de Lauzelle,#440154FF
1,50.68528375717835,4.576663970947265,1,Bois de Lauzelle,#440154FF
1,50.68085153106407,4.577951431274414,1,Bois de Lauzelle,#440154FF
1,50.678839216617774,4.579281806945801,1,Bois de Lauzelle,#440154FF
1,50.67704437688028,4.581298828125,1,Bois de Lauzelle,#440154FF
1,50.67546703681043,4.582672119140625,1,Bois de Lauzelle,#440154FF
1,50.67310092731361,4.583702087402344,1,Bois de Lauzelle,#440154FF
1,50.672121812633776,4.5847320556640625,1,Bois de Lauzelle,#440154FF
1,50.67146905816806,4.588422775268555,1,Bois de Lauzelle,#440154FF
1,50.670571505957085,4.590010643005371,1,Bois de Lauzelle,#440154FF
1,50.66948354087614,4.590954780578613,1,Bois de Lauzelle,#440154FF
1,50.6699187299341,4.5954179763793945,1,Bois de Lauzelle,#440154FF
2,50.66575706941008,4.591298103332519,2,Hocaille,#472D7BFF
2,50.665158630371835,4.591512680053711,2,Hocaille,#472D7BFF
2,50.6644513744022,4.592499732971191,2,Hocaille,#472D7BFF
2,50.6644513744022,4.594388008117676,2,Hocaille,#472D7BFF
2,50.66526743803703,4.596748352050781,2,Hocaille,#472D7BFF
2,50.665702666176344,4.5987653732299805,2,Hocaille,#472D7BFF
2,50.66611068889299,4.6012115478515625,2,Hocaille,#472D7BFF
2,50.667389137111456,4.60352897644043,2,Hocaille,#472D7BFF
2,50.66836835050134,4.606103897094727,2,Hocaille,#472D7BFF
2,50.6686131506577,4.607992172241211,2,Hocaille,#472D7BFF
2,50.66956513913178,4.608850479125976,2,Hocaille,#472D7BFF
2,50.6710610820177,4.6111249923706055,2,Hocaille,#472D7BFF
2,50.67217620842954,4.611167907714844,2,Hocaille,#472D7BFF
2,50.67315532197481,4.609880447387695,2,Hocaille,#472D7BFF
2,50.67348168861826,4.60902214050293,2,Hocaille,#472D7BFF
2,50.67331850558018,4.60850715637207,2,Hocaille,#472D7BFF
2,50.67274736047949,4.606876373291015,2,Hocaille,#472D7BFF
2,50.67206741677496,4.605374336242676,2,Hocaille,#472D7BFF
2,50.671605049430234,4.603443145751953,2,Hocaille,#472D7BFF
2,50.67068030107845,4.599666595458984,2,Hocaille,#472D7BFF
2,50.67002752656829,4.597134590148925,2,Hocaille,#472D7BFF
2,50.66937474298131,4.596104621887207,2,Hocaille,#472D7BFF
2,50.6676883433696,4.594688415527344,2,Hocaille,#472D7BFF
2,50.66665471366635,4.593057632446289,2,Hocaille,#472D7BFF
2,50.66575706941008,4.591298103332519,2,Hocaille,#472D7BFF
3,50.66370330361085,4.605352878570557,3,Lac,#3B528BFF
3,50.664070539852204,4.604966640472411,3,Lac,#3B528BFF
3,50.66470979608775,4.604344367980957,3,Lac,#3B528BFF
3,50.66529463991393,4.604065418243408,3,Lac,#3B528BFF
3,50.66553945609683,4.6044087409973145,3,Lac,#3B528BFF
3,50.66541704816495,4.605138301849365,3,Lac,#3B528BFF
3,50.665661863709644,4.60552453994751,3,Lac,#3B528BFF
3,50.66594748023181,4.605867862701416,3,Lac,#3B528BFF
3,50.66620589368336,4.606533050537109,3,Lac,#3B528BFF
3,50.6663827020676,4.6071553230285645,3,Lac,#3B528BFF
3,50.66619229301085,4.607970714569092,3,Lac,#3B528BFF
3,50.66635550082105,4.608635902404785,3,Lac,#3B528BFF
3,50.66700832638875,4.6103739738464355,3,Lac,#3B528BFF
3,50.6671987321362,4.61076021194458,3,Lac,#3B528BFF
3,50.667620342114745,4.610180854797363,3,Lac,#3B528BFF
3,50.66787874635928,4.609880447387695,3,Lac,#3B528BFF
3,50.66817794949724,4.608914852142334,3,Lac,#3B528BFF
3,50.6682187497774,4.608163833618164,3,Lac,#3B528BFF
3,50.6682187497774,4.607284069061279,3,Lac,#3B528BFF
3,50.66783794578366,4.606318473815918,3,Lac,#3B528BFF
3,50.6670355272571,4.604558944702148,3,Lac,#3B528BFF
3,50.66654590921596,4.60299253463745,3,Lac,#3B528BFF
3,50.6656346620455,4.6024346351623535,3,Lac,#3B528BFF
3,50.6647369982877,4.602820873260498,3,Lac,#3B528BFF
3,50.663499282235776,4.60402250289917,3,Lac,#3B528BFF
3,50.663499282235776,4.604451656341552,3,Lac,#3B528BFF
3,50.66370330361085,4.605352878570557,3,Lac,#3B528BFF
4,50.66708992894651,4.6108245849609375,4,Bruyères,#2C728EFF
4,50.666042685353126,4.607992172241211,4,Bruyères,#2C728EFF
4,50.66620589368336,4.606983661651611,4,Bruyères,#2C728EFF
4,50.665743468607545,4.605803489685059,4,Bruyères,#2C728EFF
4,50.66540344726392,4.6053314208984375,4,Bruyères,#2C728EFF
4,50.66540344726392,4.604473114013671,4,Bruyères,#2C728EFF
4,50.66524023614436,4.604365825653076,4,Bruyères,#2C728EFF
4,50.66484580692993,4.604473114013671,4,Bruyères,#2C728EFF
4,50.66398893204679,4.6051812171936035,4,Bruyères,#2C728EFF
4,50.663608093746134,4.60552453994751,4,Bruyères,#2C728EFF
4,50.66332246299366,4.604215621948242,4,Bruyères,#2C728EFF
4,50.66247916206357,4.604430198669434,4,Bruyères,#2C728EFF
4,50.66173105985255,4.604923725128174,4,Bruyères,#2C728EFF
4,50.660914934757265,4.605696201324463,4,Bruyères,#2C728EFF
4,50.66038444583949,4.606533050537109,4,Bruyères,#2C728EFF
4,50.65998997583645,4.6077561378479,4,Bruyères,#2C728EFF
4,50.65984034841679,4.609472751617432,4,Bruyères,#2C728EFF
4,50.65975873325969,4.610438346862793,4,Bruyères,#2C728EFF
4,50.65966351539715,4.611597061157227,4,Bruyères,#2C728EFF
4,50.65955469474642,4.612777233123779,4,Bruyères,#2C728EFF
4,50.65944587384353,4.613614082336426,4,Bruyères,#2C728EFF
4,50.6596091051033,4.61475133895874,4,Bruyères,#2C728EFF
4,50.66004438568905,4.61575984954834,4,Bruyères,#2C728EFF
4,50.660452457574095,4.616124629974365,4,Bruyères,#2C728EFF
4,50.66125498860398,4.6150946617126465,4,Bruyères,#2C728EFF
4,50.66238394971677,4.614408016204834,4,Bruyères,#2C728EFF
4,50.66329525997422,4.614279270172119,4,Bruyères,#2C728EFF
4,50.664111343701734,4.61400032043457,4,Bruyères,#2C728EFF
4,50.66481860479303,4.613549709320068,4,Bruyères,#2C728EFF
4,50.665743468607545,4.613034725189209,4,Bruyères,#2C728EFF
4,50.666409903298394,4.613034725189209,4,Bruyères,#2C728EFF
4,50.66670911579699,4.6124982833862305,4,Bruyères,#2C728EFF
4,50.666913123225484,4.611446857452393,4,Bruyères,#2C728EFF
4,50.66708992894651,4.6108245849609375,4,Bruyères,#2C728EFF
5,50.665213034235954,4.599666595458984,5,Bois des Rêves,#21908CFF
5,50.66500901942051,4.598228931427002,5,Bois des Rêves,#21908CFF
5,50.66428815997326,4.596083164215088,5,Bois des Rêves,#21908CFF
5,50.66370330361085,4.593765735626221,5,Bois des Rêves,#21908CFF
5,50.663961729413465,4.591426849365234,5,Bois des Rêves,#21908CFF
5,50.66330886148591,4.589087963104248,5,Bois des Rêves,#21908CFF
5,50.66247916206357,4.58629846572876,5,Bois des Rêves,#21908CFF
5,50.66215271892801,4.585740566253662,5,Bois des Rêves,#21908CFF
5,50.6615950399883,4.584646224975586,5,Bois des Rêves,#21908CFF
5,50.659894758442746,4.583830833435059,5,Bois des Rêves,#21908CFF
5,50.660874128130196,4.582822322845459,5,Bois des Rêves,#21908CFF
5,50.6607789125291,4.581255912780762,5,Bois des Rêves,#21908CFF
5,50.66079251476965,4.579775333404541,5,Bois des Rêves,#21908CFF
5,50.661717457883846,4.577157497406005,5,Bois des Rêves,#21908CFF
5,50.661078160910996,4.576535224914551,5,Bois des Rêves,#21908CFF
5,50.66028922924558,4.575634002685547,5,Bois des Rêves,#21908CFF
5,50.65948668171165,4.57655668258667,5,Bois des Rêves,#21908CFF
5,50.65894257388773,4.577157497406005,5,Bois des Rêves,#21908CFF
5,50.658208018325965,4.577908515930176,5,Bois des Rêves,#21908CFF
5,50.65745984807359,4.578959941864014,5,Bois des Rêves,#21908CFF
5,50.6574870544734,4.580569267272948,5,Bois des Rêves,#21908CFF
5,50.65766389568801,4.581813812255859,5,Bois des Rêves,#21908CFF
5,50.65773191136251,4.583187103271484,5,Bois des Rêves,#21908CFF
5,50.65785433932836,4.584646224975586,5,Bois des Rêves,#21908CFF
5,50.65769110196963,4.586985111236572,5,Bois des Rêves,#21908CFF
5,50.65788154549968,4.587907791137694,5,Bois des Rêves,#21908CFF
5,50.65814000334098,4.58878755569458,5,Bois des Rêves,#21908CFF
5,50.658344048000494,4.589667320251465,5,Bois des Rêves,#21908CFF
5,50.65808559128205,4.590997695922852,5,Bois des Rêves,#21908CFF
5,50.65769110196963,4.591984748840332,5,Bois des Rêves,#21908CFF
5,50.65731021259291,4.593572616577148,5,Bois des Rêves,#21908CFF
5,50.658153606345856,4.594752788543701,5,Bois des Rêves,#21908CFF
5,50.65896977942864,4.596190452575683,5,Bois des Rêves,#21908CFF
5,50.65907860143469,4.597306251525879,5,Bois des Rêves,#21908CFF
5,50.65955469474642,4.5981645584106445,5,Bois des Rêves,#21908CFF
5,50.66061568533525,4.599494934082031,5,Bois des Rêves,#21908CFF
5,50.661418213575736,4.600310325622559,5,Bois des Rêves,#21908CFF
5,50.662356746153684,4.60127592086792,5,Bois des Rêves,#21908CFF
5,50.66317284619182,4.602906703948975,5,Bois des Rêves,#21908CFF
5,50.663771310538905,4.6028852462768555,5,Bois des Rêves,#21908CFF
5,50.66462818939334,4.6016621589660645,5,Bois des Rêves,#21908CFF
5,50.665213034235954,4.599666595458984,5,Bois des Rêves,#21908CFF
6,50.66771554384399,4.6135711669921875,6,Lauzelle-Centre,#27AD81FF
6,50.66819154959458,4.61400032043457,6,Lauzelle-Centre,#27AD81FF
6,50.66891234911537,4.6150946617126465,6,Lauzelle-Centre,#27AD81FF
6,50.6697555345101,4.616425037384033,6,Lauzelle-Centre,#27AD81FF
6,50.67152345472018,4.6187424659729,6,Lauzelle-Centre,#27AD81FF
6,50.67178183748216,4.617905616760254,6,Lauzelle-Centre,#27AD81FF
6,50.67247538417955,4.617433547973633,6,Lauzelle-Centre,#27AD81FF
6,50.673372899989246,4.6187639236450195,6,Lauzelle-Centre,#27AD81FF
6,50.67414801346954,4.619386196136475,6,Lauzelle-Centre,#27AD81FF
6,50.67490951600327,4.619944095611572,6,Lauzelle-Centre,#27AD81FF
6,50.67542624282958,4.621102809906006,6,Lauzelle-Centre,#27AD81FF
6,50.67597015965914,4.621918201446533,6,Lauzelle-Centre,#27AD81FF
6,50.67640528858456,4.621682167053223,6,Lauzelle-Centre,#27AD81FF
6,50.67742510619669,4.621231555938721,6,Lauzelle-Centre,#27AD81FF
6,50.67806418060607,4.620652198791504,6,Lauzelle-Centre,#27AD81FF
6,50.677996194380405,4.619836807250977,6,Lauzelle-Centre,#27AD81FF
6,50.67752028804321,4.619064331054687,6,Lauzelle-Centre,#27AD81FF
6,50.67704437688028,4.618527889251709,6,Lauzelle-Centre,#27AD81FF
6,50.67658205855823,4.617819786071777,6,Lauzelle-Centre,#27AD81FF
6,50.67617412684519,4.617218971252441,6,Lauzelle-Centre,#27AD81FF
6,50.67583418104266,4.615781307220459,6,Lauzelle-Centre,#27AD81FF
6,50.67520867433289,4.6136999130249015,6,Lauzelle-Centre,#27AD81FF
6,50.674664748679035,4.611854553222656,6,Lauzelle-Centre,#27AD81FF
6,50.673971234328825,4.609837532043456,6,Lauzelle-Centre,#27AD81FF
6,50.67348168861826,4.609923362731934,6,Lauzelle-Centre,#27AD81FF
6,50.672788156788585,4.61101770401001,6,Lauzelle-Centre,#27AD81FF
6,50.67189062979855,4.61151123046875,6,Lauzelle-Centre,#27AD81FF
6,50.67099308564792,4.611489772796631,6,Lauzelle-Centre,#27AD81FF
6,50.66953793972898,4.608936309814453,6,Lauzelle-Centre,#27AD81FF
6,50.668776350052816,4.608292579650879,6,Lauzelle-Centre,#27AD81FF
6,50.66836835050134,4.608914852142334,6,Lauzelle-Centre,#27AD81FF
6,50.667946747239895,4.610073566436768,6,Lauzelle-Centre,#27AD81FF
6,50.66718513175126,4.611060619354248,6,Lauzelle-Centre,#27AD81FF
6,50.666913123225484,4.612541198730469,6,Lauzelle-Centre,#27AD81FF
6,50.66664111312381,4.612905979156494,6,Lauzelle-Centre,#27AD81FF
6,50.666613912027,4.613356590270996,6,Lauzelle-Centre,#27AD81FF
6,50.66771554384399,4.6135711669921875,6,Lauzelle-Centre,#27AD81FF
7,50.672040218821934,4.6326470375061035,7,Vieusart,#AADC32FF
7,50.67159145032174,4.632968902587891,7,Vieusart,#AADC32FF
7,50.66955153943236,4.635050296783447,7,Vieusart,#AADC32FF
7,50.667593141585215,4.637560844421387,7,Vieusart,#AADC32FF
7,50.66600188318191,4.640243053436279,7,Vieusart,#AADC32FF
7,50.66423375503755,4.643654823303223,7,Vieusart,#AADC32FF
7,50.66348568077925,4.646122455596924,7,Vieusart,#AADC32FF
7,50.66306403367287,4.647817611694335,7,Vieusart,#AADC32FF
7,50.66368970221343,4.6483540534973145,7,Vieusart,#AADC32FF
7,50.66443777322146,4.648997783660889,7,Vieusart,#AADC32FF
7,50.665131428416146,4.650306701660156,7,Vieusart,#AADC32FF
7,50.6656210612075,4.652709960937499,7,Vieusart,#AADC32FF
7,50.6662466956773,4.655628204345702,7,Vieusart,#AADC32FF
7,50.666613912027,4.655907154083252,7,Vieusart,#AADC32FF
7,50.666872321810715,4.655542373657227,7,Vieusart,#AADC32FF
7,50.66718513175126,4.654040336608887,7,Vieusart,#AADC32FF
7,50.66756594103992,4.652581214904785,7,Vieusart,#AADC32FF
7,50.66800114787347,4.651443958282471,7,Vieusart,#AADC32FF
7,50.66891234911537,4.650735855102538,7,Vieusart,#AADC32FF
7,50.669769134150435,4.650607109069824,7,Vieusart,#AADC32FF
7,50.672189807368625,4.649491310119629,7,Vieusart,#AADC32FF
7,50.67342729433529,4.6488046646118155,7,Vieusart,#AADC32FF
7,50.67440638178536,4.647989273071289,7,Vieusart,#AADC32FF
7,50.674107218342314,4.647367000579834,7,Vieusart,#AADC32FF
7,50.67380805299257,4.6466803550720215,7,Vieusart,#AADC32FF
7,50.673372899989246,4.6453070640563965,7,Vieusart,#AADC32FF
7,50.67340009717013,4.643955230712891,7,Vieusart,#AADC32FF
7,50.673712863617794,4.642689228057861,7,Vieusart,#AADC32FF
7,50.67409361995868,4.6417236328125,7,Vieusart,#AADC32FF
7,50.67427039863853,4.640951156616211,7,Vieusart,#AADC32FF
7,50.67463755223087,4.6399641036987305,7,Vieusart,#AADC32FF
7,50.67496390856866,4.638462066650391,7,Vieusart,#AADC32FF
7,50.67493671229385,4.637346267700195,7,Vieusart,#AADC32FF
7,50.674759936123444,4.635651111602782,7,Vieusart,#AADC32FF
7,50.674379185187505,4.634191989898681,7,Vieusart,#AADC32FF
7,50.67384884837981,4.633891582489014,7,Vieusart,#AADC32FF
7,50.67286974930039,4.633677005767821,7,Vieusart,#AADC32FF
7,50.672040218821934,4.6326470375061035,7,Vieusart,#AADC32FF
8,50.6607517080362,4.6166181564331055,8,Biéreau-Baraque,#FDE725FF
8,50.66344487638605,4.619278907775879,8,Biéreau-Baraque,#FDE725FF
8,50.66532184177507,4.621510505676269,8,Biéreau-Baraque,#FDE725FF
8,50.66698112550466,4.622712135314941,8,Biéreau-Baraque,#FDE725FF
8,50.667633942373605,4.624171257019043,8,Biéreau-Baraque,#FDE725FF
8,50.668776350052816,4.62674617767334,8,Biéreau-Baraque,#FDE725FF
8,50.66937474298131,4.626660346984863,8,Biéreau-Baraque,#FDE725FF
8,50.67073469854459,4.625973701477051,8,Biéreau-Baraque,#FDE725FF
8,50.67220340630379,4.625029563903809,8,Biéreau-Baraque,#FDE725FF
8,50.67331850558018,4.6242570877075195,8,Biéreau-Baraque,#FDE725FF
8,50.6731281246521,4.622626304626465,8,Biéreau-Baraque,#FDE725FF
8,50.672556977235004,4.620823860168457,8,Biéreau-Baraque,#FDE725FF
8,50.67136026487462,4.619107246398926,8,Biéreau-Baraque,#FDE725FF
8,50.670217920071366,4.617476463317871,8,Biéreau-Baraque,#FDE725FF
8,50.66896674863012,4.615716934204102,8,Biéreau-Baraque,#FDE725FF
8,50.66782434558388,4.6142578125,8,Biéreau-Baraque,#FDE725FF
8,50.66654590921596,4.613656997680664,8,Biéreau-Baraque,#FDE725FF
8,50.66551225436177,4.6136999130249015,8,Biéreau-Baraque,#FDE725FF
8,50.66428815997326,4.614558219909668,8,Biéreau-Baraque,#FDE725FF
8,50.663254455415554,4.614772796630859,8,Biéreau-Baraque,#FDE725FF
8,50.66224793174363,4.615116119384766,8,Biéreau-Baraque,#FDE725FF
8,50.66121418227237,4.615974426269531,8,Biéreau-Baraque,#FDE725FF
8,50.6607517080362,4.6166181564331055,8,Biéreau-Baraque,#FDE725FF
